Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
17.01.2023;42.980,00;43.000,00;43.090,00;42.700,00;347,67K;-0,05%
16.01.2023;43.000,00;43.200,00;43.200,00;42.800,00;40,46K;-1,10%
13.01.2023;43.480,00;43.490,00;43.490,00;42.520,00;76,90K;-0,02%
12.01.2023;43.490,00;43.990,00;44.000,00;43.170,00;131,40K;-1,16%
11.01.2023;44.000,00;43.050,00;44.000,00;42.700,00;162,12K;2,21%
10.01.2023;43.050,00;42.940,00;43.830,00;42.010,00;328,74K;2,26%
06.01.2023;42.100,00;42.750,00;42.750,00;42.050,00;145,12K;-1,52%
05.01.2023;42.750,00;41.500,00;42.790,00;41.500,00;360,54K;1,79%
04.01.2023;42.000,00;41.900,00;42.990,00;41.570,00;338,05K;1,45%
03.01.2023;41.400,00;41.520,00;41.540,00;41.400,00;62,00K;-0,24%
02.01.2023;41.500,00;41.500,00;42.000,00;41.500,00;2,92K;-2,35%
29.12.2022;42.500,00;41.400,00;42.500,00;41.010,00;726,18K;2,56%
28.12.2022;41.440,00;40.420,00;41.440,00;40.100,00;26,20K;2,55%
27.12.2022;40.410,00;40.500,00;40.500,00;40.000,00;227,47K;0,00%
26.12.2022;40.410,00;41.000,00;41.100,00;40.410,00;59,66K;-1,68%
23.12.2022;41.100,00;40.980,00;41.100,00;40.400,00;110,91K;3,21%
22.12.2022;39.820,00;41.490,00;41.490,00;39.820,00;84,98K;-3,11%
21.12.2022;41.100,00;41.200,00;41.820,00;41.100,00;328,11K;-0,24%
20.12.2022;41.200,00;42.420,00;42.420,00;41.000,00;331,89K;-2,88%
19.12.2022;42.420,00;39.700,00;42.420,00;39.700,00;125,07K;1,00%
16.12.2022;42.000,00;41.680,00;42.780,00;41.070,00;988,38K;1,45%
15.12.2022;41.400,00;40.400,00;41.400,00;40.370,00;59,53K;2,48%
14.12.2022;40.400,00;39.870,00;40.490,00;39.650,00;88,61K;0,00%
13.12.2022;40.400,00;39.320,00;40.400,00;39.320,00;725,52K;1,00%
12.12.2022;40.000,00;40.000,00;40.020,00;39.660,00;106,49K;0,05%
