Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
25.08.2022;4.990,00;4.950,00;4.990,00;4.950,00;22,25K;-0,20%
24.08.2022;5.000,00;5.200,00;5.200,00;5.000,00;17,06K;-2,91%
23.08.2022;5.150,00;5.150,00;5.150,00;5.150,00;8,17K;-1,15%
22.08.2022;5.210,00;5.150,00;5.210,00;5.150,00;67,17K;0,58%
19.08.2022;5.180,00;5.220,00;5.220,00;5.180,00;22,79K;-0,38%
18.08.2022;5.200,00;5.310,00;5.310,00;5.200,00;31,18K;-2,35%
17.08.2022;5.325,00;5.370,00;5.370,00;5.325,00;19,12K;-2,47%
16.08.2022;5.460,00;5.800,00;5.800,00;5.450,00;50,48K;-2,50%
12.08.2022;5.600,00;5.600,00;5.600,00;5.600,00;16,10K;-0,18%
11.08.2022;5.610,00;5.600,00;5.700,00;5.600,00;26,93K;1,81%
10.08.2022;5.510,00;5.680,00;5.680,00;5.510,00;13,24K;-1,78%
09.08.2022;5.610,00;5.720,00;5.720,00;5.600,00;25,16K;-3,11%
08.08.2022;5.790,00;5.795,00;5.795,00;5.730,00;20,48K;-0,17%
05.08.2022;5.800,00;5.800,00;5.800,00;5.800,00;9,79K;0,00%
03.08.2022;5.800,00;5.800,00;5.800,00;5.800,00;10,51K;0,00%
02.08.2022;5.800,00;5.800,00;5.800,00;5.800,00;6,01K;-0,17%
01.08.2022;5.810,00;5.905,00;5.905,00;5.810,00;14,90K;-0,68%
29.07.2022;5.850,00;5.830,00;5.850,00;5.820,00;12,23K;0,00%
22.07.2022;5.850,00;5.850,00;5.850,00;5.850,00;8,14K;1,56%
21.07.2022;5.760,00;5.760,00;5.760,00;5.760,00;9,68K;0,00%
19.07.2022;5.760,00;5.760,00;5.760,00;5.760,00;6,01K;4,73%
15.07.2022;5.500,00;5.740,00;5.740,00;5.500,00;202,04K;-4,84%
14.07.2022;5.780,00;6.010,00;6.010,00;5.780,00;13,95K;-4,62%
13.07.2022;6.060,00;6.060,00;6.060,00;6.060,00;8,29K;-0,66%
12.07.2022;6.100,00;6.200,00;6.200,00;6.050,00;24,67K;-1,53%
11.07.2022;6.195,00;6.195,00;6.195,00;6.195,00;5,07K;0,00%
08.07.2022;6.195,00;6.200,00;6.200,00;6.100,00;90,78K;-0,08%
07.07.2022;6.200,00;6.200,00;6.200,00;6.200,00;8,34K;0,00%
06.07.2022;6.200,00;6.200,00;6.200,00;6.200,00;122,20K;0,00%
05.07.2022;6.200,00;6.275,00;6.275,00;6.200,00;17,79K;0,00%
01.07.2022;6.200,00;6.250,00;6.250,00;6.200,00;23,06K;-0,80%
30.06.2022;6.250,00;6.275,00;6.275,00;6.250,00;11,36K;0,81%
29.06.2022;6.200,00;6.250,00;6.250,00;6.200,00;21,78K;-1,35%
28.06.2022;6.285,00;6.285,00;6.285,00;6.285,00;21,73K;0,16%
24.06.2022;6.275,00;6.300,00;6.300,00;6.210,00;226,10K;0,56%
23.06.2022;6.240,00;6.780,00;6.890,00;6.240,00;22,38K;-0,95%
22.06.2022;6.300,00;6.300,00;6.350,00;6.300,00;50,32K;0,96%
21.06.2022;6.240,00;6.150,00;6.550,00;6.150,00;50,61K;-5,45%
17.06.2022;6.600,00;6.610,00;6.650,00;6.600,00;36,37K;-0,68%
16.06.2022;6.645,00;6.465,00;6.645,00;6.430,00;17,68K;2,78%
15.06.2022;6.465,00;6.600,00;6.600,00;6.465,00;42,85K;-2,05%
14.06.2022;6.600,00;6.800,00;6.800,00;6.600,00;13,20K;-1,35%
13.06.2022;6.690,00;6.800,00;6.800,00;6.690,00;33,96K;-1,91%
10.06.2022;6.820,00;6.805,00;6.850,00;6.805,00;57,11K;0,29%
09.06.2022;6.800,00;6.815,00;6.815,00;6.800,00;28,35K;-0,73%
08.06.2022;6.850,00;6.855,00;6.855,00;6.850,00;21,48K;-0,07%
07.06.2022;6.855,00;7.000,00;7.000,00;6.850,00;103,39K;-3,38%
06.06.2022;7.095,00;7.000,00;7.095,00;7.000,00;33,11K;-0,35%
03.06.2022;7.120,00;7.100,00;7.120,00;6.900,00;61,81K;-0,28%
02.06.2022;7.140,00;6.930,00;7.140,00;6.930,00;48,12K;3,10%
01.06.2022;6.925,00;6.985,00;7.040,00;6.925,00;20,18K;-0,86%
31.05.2022;6.985,00;6.985,00;7.090,00;6.900,00;92,50K;2,49%
27.05.2022;6.815,00;6.780,00;6.815,00;6.770,00;38,79K;0,59%
26.05.2022;6.775,00;6.900,00;6.900,00;6.775,00;8,58K;-1,81%
25.05.2022;6.900,00;6.800,00;6.900,00;6.770,00;144,51K;1,10%
24.05.2022;6.825,00;6.800,00;6.900,00;6.800,00;10,32K;-1,02%
23.05.2022;6.895,00;6.770,00;6.895,00;6.770,00;16,70K;1,85%
20.05.2022;6.770,00;6.900,00;6.900,00;6.760,00;27,11K;-1,88%
